time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.218141492564,0.0797157421844,11.9982900997,0.0597260783863,0.0766569565559,0.0,-0.561533814431,0.3005521175,2.96899698552,0.0854851227087,0.0714529198848,0.0,468.2000142871303,468.19004432431467,465.55493191429946,467.69266812993897
1.3800000000000008,-0.253624857465,0.0991450783452,12.1817486514,0.06554798758,0.0812037252952,0.0,-0.621713333611,0.347686562207,3.14571140977,0.11354833211,0.0832652957092,0.0,469.5572593089394,470.476871606032,469.07729290277973,471.25868985213106
1.4400000000000008,-0.292937867385,0.121631405601,12.3771345452,0.0724145060156,0.0859253433444,0.0,-0.689256430729,0.402628521626,3.3663855185,0.116170355213,0.0674801715184,0.0,485.21786070474695,484.0356783525926,483.69339517099615,483.90132713108716
1.5000000000000009,-0.336061542435,0.147280490036,12.5816730058,0.0792536513988,0.0904242948549,0.0,-0.748610511531,0.453004362117,3.45118382768,0.109218046049,0.0868525196382,0.0,444.1312626357007,445.7216539635772,444.7588393965236,444.20059791297797
1.560000000000001,-0.382820135928,0.176068088801,12.7910360956,0.0855311846794,0.0953547199215,0.0,-0.810493129179,0.507187872929,3.52721192119,0.0933515003286,0.0706299740591,0.0,443.3154194944284,441.9857824234193,443.5030139088476,442.20733234938064
1.620000000000001,-0.433173350904,0.20803449079,13.0027211484,0.090860247956,0.0996961346665,0.0,-0.86832733892,0.558828448629,3.52883046778,0.0777216563382,0.0756028680691,0.0,419.62113950047103,420.05700819488516,419.3477605715182,417.99478723668864
1.680000000000001,-0.486979153388,0.243101164462,13.2135274166,0.0956677983708,0.104306784015,0.0,-0.925593160328,0.610449773806,3.49802137769,0.084543544674,0.0792164747873,0.0,408.4667069591769,408.7940973389826,408.0703294876136,408.6846437423987
1.740000000000001,-0.545364264336,0.282316431103,13.4324919792,0.100812849472,0.1085605341,0.0,-1.02108706268,0.697287632888,3.7996289917,0.0880608222613,0.0438331267864,0.0,511.6150947934373,509.09237772687305,510.7730232383448,511.0288105042447
1.8000000000000012,-0.60914739719,0.326472596215,13.6655552354,0.106045460217,0.111117937922,0.0,-1.10525148461,0.775099290354,3.96840343273,0.0854534204534,0.0400877424856,0.0,475.12021194571827,474.83382060597194,474.77360683787003,474.579266237666
1.8600000000000012,-0.677810135498,0.3751939042,13.9066761344,0.111228903717,0.113851934336,0.0,-1.18373796799,0.849414413203,4.06844272208,0.0882011792246,0.0547337910279,0.0,454.64049872899227,455.81368081000846,455.58082771343066,455.8064475960324
1.9200000000000013,-0.75148405325,0.428713514577,14.1558447812,0.117286616137,0.11741906673,0.0,-1.27237980768,0.93512477257,4.2363508169,0.118710558545,0.0675224714373,0.0,477.1114103090209,478.08906406973944,475.5556123165168,477.89468206943616
1.9800000000000013,-0.82969517085,0.486651424655,14.4077924244,0.124711914246,0.121706422289,0.0,-1.33501765709,0.996706536647,4.16199660589,0.132296476666,0.078343159385,0.0,399.9721548801813,400.96104599608407,400.369896513987,401.6198054451287
2.0400000000000014,-0.912733133833,0.549416773334,14.6632863034,0.132432597092,0.126276547718,0.0,-1.43336565965,1.09625284114,4.35343383335,0.120237828993,0.0714236216639,0.0,486.2030621046402,485.6883490866171,486.01953997745915,485.12837145522
2.1000000000000014,-1.00124355231,0.617767504754,14.9260551925,0.139729301183,0.13049454942,0.0,-1.51736612605,1.18273267884,4.40506161077,0.12422446952,0.0679537413967,0.0,444.68711444199414,444.40652227681244,445.5644341989878,445.9035821155175
2.1600000000000015,-1.09528694421,0.691879932585,15.1949508601,0.147851895367,0.134492768835,0.0,-1.61778117761,1.28841508547,4.5571861487,0.151473410414,0.0638655618576,0.0,477.3536113638445,477.04448023497406,476.1638315672433,478.25910624746905
2.2200000000000015,-1.19535265321,0.772410570916,15.4722359343,0.156482824623,0.138505322388,0.0,-1.71809155975,1.39676233973,4.68475345586,0.120765083789,0.0723008137428,0.0,471.3207635253681,471.97535615889285,473.059848711415,470.7064199874466
2.2800000000000016,-1.30138558156,0.859452726396,15.7561113559,0.16331134733,0.142464046417,0.0,-1.81671221182,1.5052427591,4.77701904591,0.0938957675944,0.0487007305716,0.0,463.8542850832017,461.9999029031835,463.6987277397151,461.5934764122341
2.3400000000000016,-1.41333410362,0.953036385803,16.044914417,0.168981057805,0.14573660567,0.0,-1.91517275102,1.61465669234,4.84912337727,0.0956669641365,0.0642163911819,0.0,457.030506580948,458.267506943759,458.3059063031775,458.4539582236698
2.4000000000000017,-1.5316929637,1.05378241189,16.3408731551,0.174607892709,0.149236608962,0.0,-2.03043117712,1.74398143784,5.01504007436,0.0897155765762,0.0427238052269,0.0,489.27936076665134,487.67835364471756,487.4054792301108,486.9670234113339
2.4600000000000017,-1.65613396134,1.16134712061,16.6407779866,0.1801968861,0.152185184993,0.0,-2.11786604925,1.84192355729,4.98164452741,0.0992554227544,0.0596031113214,0.0,427.0510889704719,428.49026631466006,426.8184241518319,427.6396442566295
2.520000000000002,-1.78708179578,1.27628171232,16.9463219865,0.186177584489,0.155512958725,0.0,-2.24731889859,1.98966755907,5.2016738395,0.100510294732,0.0455373818569,0.0,506.7586311730896,505.7480461811142,505.96058655777216,506.058167348512
2.580000000000002,-1.92526298205,1.39948386297,17.2611533463,0.191952762827,0.157728845586,0.0,-2.35891859201,2.11749688937,5.29186778308,0.0859882141821,0.0079528757753,0.0,471.50231035364624,468.58961723336904,471.8555479103923,470.7401763988964
2.640000000000002,-2.06994639718,1.5301738209,17.5798883288,0.19654930674,0.157932502088,0.0,-2.46388014078,2.23918328232,5.3321078744,0.0410028073965,-0.00778856361969,0.0,456.76535284275445,455.5079713390975,459.18394291968457,455.60450003303964
2.700000000000002,-2.22055976578,1.66776602179,17.8986805916,0.199101043928,0.157957883969,0.0,-2.55660777643,2.34737889152,5.2942554682,0.0454179564412,0.0131822746893,0.0,431.3963607865794,433.16389294777883,432.283253355201,432.6562588595149
2.760000000000002,-2.37666189342,1.81177005314,18.2146360145,0.201685891552,0.15859219282,0.0,-2.64692587197,2.45292679352,5.23761952082,0.0379421938849,0.00475973763902,0.0,426.8901663884732,426.17058741583315,426.12956378879875,425.49100071285136
2.820000000000002,-2.53882288897,1.96291093173,18.5309679602,0.203910023602,0.158312078846,0.0,-2.75842875607,2.58514426649,5.30615465784,0.0352628043243,-0.0408938702197,0.0,468.19200064922387,464.62574684841246,467.21229755959837,467.0038744453606
2.880000000000002,-2.70722839609,2.12145074434,18.8486753548,0.205923177419,0.156269053155,0.0,-2.85496440454,2.69961558215,5.28400765142,0.0298924787713,-0.0230264957973,0.0,438.6689288853394,440.1498822229216,438.74529977814313,438.29956877379607
2.940000000000002,-2.88167236431,2.28722218102,19.1666867711,0.208091736269,0.154484097319,0.0,-2.95971079924,2.82614001284,5.31598145219,0.0463762782417,-0.0486727003373,0.0,458.1134844700306,456.0688834597353,455.65899468579084,456.9756558205614
3.000000000000002,-3.06186422168,2.4599290069,19.4833700078,0.210557848401,0.151516113863,0.0,-3.04658046502,2.93093657184,5.24033170557,0.0276268819454,-0.0511024009938,0.0,422.6160007574293,422.40480971862,422.27740272923154,420.65748699677505
3.0600000000000023,-3.24842593366,2.64057550438,19.8031314175,0.211703610194,0.149141084454,0.0,-3.17175050138,3.09046709767,5.41724130394,-0.00937328396106,-0.0230905567662,0.0,500.8555964230866,502.8883256776161,501.4441032590259,498.74852940735684
3.1200000000000023,-3.44113259512,2.82892616781,20.1248141831,0.211208363338,0.147752903093,0.0,-3.25186186878,3.18785152183,5.30597447356,-0.00610476627814,-0.0232281014592,0.0,412.3485648146331,412.3363206795305,410.9093420095204,411.1991786674664
3.1800000000000024,-3.63873324689,3.02321990235,20.4404114019,0.210960516204,0.146153172705,0.0,-3.3348590309,3.28855691773,5.21427865767,-0.000449170841332,-0.0346084467644,0.0,417.68867936005597,416.6945351085338,417.5541097851362,418.0474017021235
3.2400000000000024,-3.84152056742,3.22383749241,20.7519306802,0.21106855222,0.144266650383,0.0,-3.42466816136,3.39861667673,5.16979209515,0.00595833865072,-0.0257624366959,0.0,433.0975592929442,433.8407171071046,431.89207424407675,432.43225220572754
3.3000000000000025,-4.05040245437,3.43207559686,21.0656090157,0.210923017746,0.14236379395,0.0,-3.53786612162,3.54240066628,5.28536614319,-0.0299233284588,-0.0475828918467,0.0,483.4799039411506,481.8324062699984,485.330328623877,482.6292152429039
3.3600000000000025,-4.26526731403,3.64775887595,21.380858356,0.208875507151,0.139443586992,0.0,-3.62421446467,3.64682315053,5.22322811823,-0.044233256611,-0.0509375833272,0.0,428.5416255415143,428.25474893908023,428.88244604856783,427.664445987181
3.4200000000000026,-4.48549001892,3.86994485731,21.693795878,0.206005580556,0.136640326443,0.0,-3.71640745186,3.75901246247,5.20808603638,-0.0562256093513,-0.0393997152416,0.0,442.0741877682081,443.0227532836322,444.53152036039427,443.54606930898956
3.4800000000000026,-4.71142184491,4.09908239571,22.0072727307,0.202598788947,0.133924585577,0.0,-3.81450259395,3.87840186676,5.24096408157,-0.0579115895205,-0.0607992487182,0.0,460.0409664142362,458.34177518595993,457.9872630894483,457.851016049074
3.5400000000000027,-4.94287330056,4.33479030029,22.32028994,0.199569770204,0.130084010506,0.0,-3.90040453723,3.97817661744,5.19323908384,-0.0387061730006,-0.0713554975649,0.0,432.7309614881488,431.83805221890503,432.3950935184874,434.0086049812992
3.6000000000000028,-5.1798504872,4.57703381994,22.6335444896,0.197285395593,0.125519296616,0.0,-3.99850474864,4.09618595747,5.24831851582,-0.036835836941,-0.0877611654961,0.0,466.33503914892543,465.04710719997894,464.6046481750943,464.750668875218
